Attached 3 probes
TIME     PID      COMM                 CAP  CAP_NAME             NOTE
387      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
387      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
387      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
387      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
387      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
387      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
388      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
388      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
388      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
388      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
388      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
388      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
388      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
388      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
388      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
389      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
389      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
389      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
389      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
389      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
389      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
389      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
390      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
390      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
390      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
390      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
390      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
390      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
390      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
390      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
391      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
391      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
391      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
391      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
391      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
391      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
391      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
391      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
391      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
392      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
392      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
392      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
392      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
392      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
392      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
392      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
392      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
